Gene	Tau	Tissue
AT1G07885	0.901497166729	receptacle
AT1G07890	0.164002284018	root apical meristem
AT1G07900	0.831413286472	aerial
AT1G07901	0.340030850331	dark-grown seedling
AT1G07910	0.249391705806	carpel
AT1G07920	0.152563966721	root apical meristem
AT1G07930	0.18158939277	carpel
AT1G07940	0.151233643472	carpel
AT1G07950	0.198536746696	root
AT1G07960	0.221935108967	root
AT1G07970	0.438165323521	carpel
AT1G07980	0.25394974157	carpel
AT1G07985	0.874099882859	dark-grown seedling
AT1G07990	0.243486072393	dark-grown seedling
AT1G08000	0.399354775254	carpel
AT1G08005	0.999916387759	pollen
AT1G08010	0.293005104585	carpel
AT1G08030	0.368549524403	pollen
AT1G08035	0.905358404971	shoot apical meristem
AT1G08040	0.213274133809	carpel
AT1G08050	0.682821021008	root apical meristem
AT1G08060	0.328550330838	carpel
AT1G08065	0.99526926883	stage 12 inflorescence
AT1G08070	0.743849028546	carpel
AT1G08080	1.0	leaf
AT1G08090	0.921266930945	root
AT1G08100	1.0	root
AT1G08110	0.153719776606	dark-grown seedling
AT1G08115	0.585644075715	dark-grown seedling
AT1G08120	1.0	light-grown seedling
AT1G08125	0.233282628442	carpel
AT1G08130	0.310587362451	carpel
AT1G08135	0.971421658043	pollen
AT1G08140	0.937971179695	pollen
AT1G08150	0.955644459142	pollen
AT1G08160	0.392416900599	root apical meristem
AT1G08165	0.586539339122	shoot apical meristem
AT1G08170	0.960664708322	pollen
AT1G08180	0.327797739229	stage 12 inflorescence
AT1G08190	0.142857822638	root
AT1G08200	0.0962841242329	root
AT1G08210	0.29069781173	dark-grown seedling
AT1G08220	0.367803618247	carpel
AT1G08230	0.384057349041	receptacle
AT1G08240	0.995863915151	light-grown seedling
AT1G08250	0.705528630044	aerial
AT1G08260	0.504469086031	carpel
AT1G08270	0.291415675417	receptacle
AT1G08280	0.300174134752	stage 12 inflorescence
AT1G08290	0.846686440888	root
AT1G08300	0.391778233493	dark-grown seedling
AT1G08310	0.831563084576	receptacle
AT1G08315	0.555122732936	root
AT1G08320	0.722711824986	root
AT1G08340	0.760346156595	root apical meristem
AT1G08350	0.381773176711	carpel
AT1G08360	0.230072534626	carpel
AT1G08370	0.142843191243	root apical meristem
AT1G08380	0.339253737587	leaf
AT1G08390	0.372268775179	carpel
AT1G08400	0.394315033904	root
AT1G08410	0.332321356055	carpel
AT1G08420	0.111864208537	aerial
AT1G08430	0.897078236766	root
AT1G08440	0.995000953272	receptacle
AT1G08450	0.305530829707	aerial
AT1G08460	0.204915426328	pollen
AT1G08465	0.504780299036	carpel
AT1G08470	0.304492995964	stage 12 inflorescence
AT1G08480	0.194065830941	root apical meristem
AT1G08490	0.222599521672	shoot apical meristem
AT1G08500	0.611738272253	root
AT1G08510	0.206053912419	stage 12 inflorescence
AT1G08520	0.304068453053	shoot apical meristem
AT1G08530	0.243078599869	shoot apical meristem
AT1G08540	0.375440625722	shoot apical meristem
AT1G08550	0.392715355283	shoot apical meristem
AT1G08560	0.4611740416	carpel
AT1G08570	0.199697485032	aerial
AT1G08580	0.295621256998	carpel
AT1G08590	0.801496433185	root
AT1G08592	0.509100702956	dark-grown seedling
AT1G08600	0.237039993093	carpel
AT1G08610	0.471847149689	carpel
AT1G08620	0.246155478781	receptacle
AT1G08630	0.724966719436	dark-grown seedling
AT1G08640	0.34035674595	shoot apical meristem
AT1G08650	0.241254686885	root
AT1G08660	0.264700335912	carpel
AT1G08670	0.863351807848	root
AT1G08680	0.247421306993	dark-grown seedling
AT1G08695	0.989965139302	stage 12 inflorescence
AT1G08700	0.192428525253	carpel
AT1G08710	0.24087636838	dark-grown seedling
AT1G08720	0.268025756164	root
AT1G08730	0.924333563489	stage 12 inflorescence
AT1G08740	1.0	light-grown seedling
AT1G08750	0.329687009294	carpel
AT1G08760	0.312321722624	carpel
AT1G08770	0.298274051924	pollen
AT1G08780	0.195555005936	carpel
AT1G08790	1.0	pollen
AT1G08800	0.429290753721	receptacle
AT1G08810	0.487561041066	shoot apical meristem
AT1G08820	0.221276587149	root
AT1G08830	0.231135909159	root apical meristem
AT1G08840	0.550238325069	carpel
AT1G08845	0.309668767086	carpel
AT1G08860	0.848223497323	carpel
AT1G08880	0.254164398841	carpel
AT1G08890	0.420354511053	root
AT1G08900	0.535363351947	dark-grown seedling
AT1G08910	0.300754140907	carpel
AT1G08920	0.527468970364	receptacle
AT1G08930	0.348413503084	dark-grown seedling
AT1G08940	0.508730624386	root apical meristem
AT1G08960	0.308449877656	carpel
AT1G08970	0.213371540846	receptacle
AT1G08980	0.311822893292	dark-grown seedling
AT1G08985	1.0	aerial
AT1G08990	0.851732728645	root
AT1G09000	0.595489851605	root
AT1G09010	0.292037073401	dark-grown seedling
AT1G09020	0.166369408767	carpel
AT1G09030	1.0	root
AT1G09040	0.482718770262	carpel
AT1G09050	0.461083867895	carpel
AT1G09060	0.294358528093	carpel
AT1G09070	0.235883297273	carpel
AT1G09080	0.886727796478	aerial
AT1G09090	0.848852306571	root
AT1G09100	0.26763533003	root apical meristem
AT1G09110	1.0	light-grown seedling
AT1G09130	0.220698790923	aerial
AT1G09140	0.2020537558	dark-grown seedling
AT1G09150	0.219356660624	carpel
AT1G09155	0.871387194297	stage 12 inflorescence
AT1G09157	0.950035266853	pollen
AT1G09160	0.36483296538	carpel
AT1G09170	0.784649095047	pollen
AT1G09176	0.889257169463	root apical meristem
AT1G09180	0.603250089812	stage 12 inflorescence
AT1G09190	0.571255745624	carpel
AT1G09195	0.428677549968	dark-grown seedling
AT1G09200	0.315972556693	carpel
AT1G09210	0.208430871819	stage 12 inflorescence
AT1G09220	0.709264168691	carpel
AT1G09230	0.242875540765	dark-grown seedling
AT1G09240	0.807655713898	receptacle
AT1G09245	1.0	stage 12 inflorescence
AT1G09250	0.376188554729	root apical meristem
AT1G09270	0.174865890807	root apical meristem
AT1G09280	0.335796645001	dark-grown seedling
AT1G09290	0.332027619308	carpel
AT1G09300	0.34930321725	root
AT1G09310	0.291950435033	aerial
AT1G09320	0.296507278047	carpel
AT1G09330	0.139654134237	carpel
AT1G09340	0.380026006875	leaf
AT1G09350	0.683646110084	leaf
AT1G09370	0.997743746122	receptacle
AT1G09380	0.932709128566	stage 12 inflorescence
AT1G09390	0.360918260643	stage 12 inflorescence
AT1G09400	0.847978695221	dark-grown seedling
AT1G09410	0.8039858721	carpel
AT1G09415	0.349003328436	dark-grown seedling
AT1G09420	0.428090489342	dark-grown seedling
AT1G09421	0.627018019443	dark-grown seedling
AT1G09430	0.280575086264	dark-grown seedling
AT1G09440	0.556938611187	carpel
AT1G09450	0.702623921499	carpel
AT1G09460	0.506875306007	dark-grown seedling
AT1G09470	0.533154650742	carpel
AT1G09480	0.652909034287	dark-grown seedling
AT1G09483	0.959415087434	aerial
AT1G09486	0.487062827426	carpel
AT1G09490	0.258044627522	receptacle
AT1G09500	0.86273304991	receptacle
AT1G09510	0.929852190994	stage 12 inflorescence
AT1G09520	0.270380950881	carpel
AT1G09530	0.640625742155	dark-grown seedling
AT1G09540	0.821568456072	root
AT1G09550	1.0	receptacle
AT1G09560	0.376572072727	root apical meristem
AT1G09570	0.481538248175	dark-grown seedling
AT1G09575	0.493663863689	dark-grown seedling
AT1G09580	0.259057869522	stage 12 inflorescence
AT1G09590	0.251987911591	root apical meristem
AT1G09600	0.855311931336	pollen
AT1G09610	0.784427721976	root
AT1G09620	0.205028975312	carpel
AT1G09630	0.247795956759	carpel
AT1G09640	0.164790030165	root
AT1G09645	0.264078841762	root
AT1G09650	0.967370160261	carpel
AT1G09660	0.276367619072	carpel
AT1G09680	0.64434094712	carpel
AT1G09690	0.21563438662	root apical meristem
AT1G09700	0.388516562366	carpel
AT1G09710	0.399030938855	dark-grown seedling
AT1G09730	0.251222443643	dark-grown seedling
AT1G09740	0.55136125803	root
AT1G09750	0.401108751976	shoot apical meristem
AT1G09760	0.27402790102	carpel
AT1G09770	0.219792304574	dark-grown seedling
AT1G09780	0.297066257646	root
AT1G09790	0.924955950383	receptacle
AT1G09794	0.268065436713	root
AT1G09795	0.241699976616	shoot apical meristem
AT1G09800	0.429759475556	carpel
AT1G09810	0.456517287394	carpel
AT1G09812	0.74640188808	receptacle
AT1G09815	0.187298689435	carpel
AT1G09820	0.520301734703	carpel
AT1G09830	0.279469729866	carpel
AT1G09840	0.282494040626	root
AT1G09850	0.235870044096	root
AT1G09860	1.0	root apical meristem
AT1G09870	0.283986933252	carpel
AT1G09880	0.867393105679	receptacle
AT1G09890	0.826956039931	root
AT1G09900	0.366147835941	shoot apical meristem
AT1G09910	0.324912415943	dark-grown seedling
AT1G09920	0.200998226742	root
AT1G09930	0.962349850317	pollen
AT1G09932	0.762645770696	root
AT1G09940	0.445826694238	pollen
AT1G09950	0.838939791583	root
AT1G09960	0.407169958718	root
AT1G09970	0.280731935739	root
AT1G09980	0.259022915835	carpel
AT1G09995	0.385052446103	root
AT1G10000	0.756427516891	carpel
AT1G10010	0.90999021238	receptacle
AT1G10020	0.301846726326	carpel
AT1G10030	0.338466770657	root
AT1G10040	0.522914194343	root
AT1G10050	0.488964993764	root
AT1G10060	0.649064209633	stage 12 inflorescence
AT1G10070	0.70965865929	dark-grown seedling
AT1G10090	0.216497257777	root
AT1G10095	0.351439850492	stage 12 inflorescence
AT1G10100	0.996644046522	stage 12 inflorescence
AT1G10110	0.854015348372	carpel
AT1G10120	0.394254293174	carpel
AT1G10130	0.259092030738	root
AT1G10140	0.548170742579	dark-grown seedling
AT1G10150	0.234863382564	stage 12 inflorescence
AT1G10155	0.806046997029	aerial
AT1G10160	0.687110144348	dark-grown seedling
AT1G10170	0.202395816984	root apical meristem
AT1G10180	0.346168452576	carpel
AT1G10200	0.201668553183	carpel
AT1G10210	0.406427235569	dark-grown seedling
AT1G10220	0.802503647679	root apical meristem
AT1G10230	0.291012752259	carpel
AT1G10240	0.435787302406	carpel
AT1G10250	0.859866144067	light-grown seedling
AT1G10270	0.381203778807	carpel
AT1G10280	0.370864367761	carpel
AT1G10290	0.15591284365	carpel
AT1G10300	0.883371883719	root
AT1G10310	0.318745501402	shoot apical meristem
AT1G10320	0.308234339877	carpel
AT1G10330	0.715397040816	carpel
AT1G10340	0.736036375649	leaf
AT1G10350	0.26062394868	root
AT1G10360	0.381557769009	leaf
AT1G10370	0.348051139152	stage 12 inflorescence
AT1G10380	0.490078406612	root
AT1G10385	0.924669387835	pollen
AT1G10390	0.171434412161	carpel
AT1G10400	0.851107971732	root apical meristem
AT1G10410	0.282451245464	receptacle
AT1G10417	0.835276403566	root
AT1G10430	0.165612022049	root
AT1G10450	0.294903923904	carpel
AT1G10455	0.938586701254	carpel
AT1G10460	0.718758441997	root apical meristem
AT1G10470	0.179256247456	root
AT1G10480	0.884091589145	root
AT1G10490	0.370660629563	carpel
AT1G10500	0.23607997686	receptacle
AT1G10510	0.274931761954	shoot apical meristem
AT1G10520	0.650385148363	carpel
AT1G10522	0.435910408238	shoot apical meristem
AT1G10530	0.814097002659	receptacle
AT1G10538	0.931375821613	carpel
AT1G10540	0.835666029415	carpel
AT1G10550	0.730905324349	dark-grown seedling
AT1G10560	0.603009293499	stage 12 inflorescence
AT1G10570	0.299395595238	carpel
AT1G10580	0.169597504445	carpel
AT1G10585	0.797786297273	receptacle
AT1G10586	0.967253190178	root apical meristem
AT1G10588	0.917183288662	root apical meristem
AT1G10590	0.104379313468	root apical meristem
AT1G10600	0.184934829112	receptacle
AT1G10610	0.435003105671	dark-grown seedling
AT1G10620	0.967961819706	pollen
AT1G10630	0.170224579136	carpel
AT1G10640	0.549964010058	carpel
AT1G10650	0.173280997074	root
AT1G10657	0.586795436896	receptacle
AT1G10660	0.498740008183	pollen
AT1G10670	0.125667221052	carpel
AT1G10680	0.986438759156	pollen
AT1G10682	0.357210911354	root
AT1G10690	0.380783617667	root apical meristem
AT1G10700	0.204748144296	root apical meristem
AT1G10705	0.982298725078	stage 12 inflorescence
AT1G10710	0.888000258822	carpel
AT1G10717	1.0	receptacle
AT1G10720	0.197883775931	dark-grown seedling
AT1G10730	0.327551055935	root
AT1G10740	0.433837555936	pollen
AT1G10745	0.983340222734	receptacle
AT1G10747	0.999247319026	shoot apical meristem
AT1G10750	0.641427828811	carpel
AT1G10760	0.293711812649	leaf
AT1G10770	0.867747604461	pollen
AT1G10780	0.554534066452	carpel
AT1G10790	0.963243997636	root
AT1G10800	0.862432061782	root
AT1G10810	0.874240537264	root
AT1G10820	0.263112153146	carpel
AT1G10830	0.302190151129	shoot apical meristem
AT1G10840	0.217632641458	carpel
AT1G10850	0.467548440028	carpel
AT1G10865	0.186071403359	root
AT1G10870	0.284032589511	carpel
AT1G10890	0.286672426673	dark-grown seedling
AT1G10900	0.403476602116	root
AT1G10910	0.399526477471	dark-grown seedling
AT1G10920	0.499388655436	leaf
AT1G10930	0.479034422512	carpel
AT1G10940	0.152434543562	dark-grown seedling
AT1G10950	0.179728706067	carpel
AT1G10960	0.291517388331	aerial
AT1G10970	0.432976928394	aerial
AT1G10980	0.921461184987	carpel
AT1G10990	0.548975408759	root
AT1G11000	0.411007184308	carpel
AT1G11020	0.246977331588	carpel
AT1G11040	0.957923607963	pollen
AT1G11050	0.515073074937	root
AT1G11055	1.0	root apical meristem
AT1G11060	0.341804279261	carpel
AT1G11070	0.801982274781	root
AT1G11080	0.768226049115	receptacle
AT1G11090	0.331302450801	stage 12 inflorescence
AT1G11100	0.819539787773	root
AT1G11110	0.98251603519	pollen
AT1G11112	0.80828829235	carpel
AT1G11120	0.6135917214	carpel
AT1G11125	0.78502897514	carpel
AT1G11130	0.496669537486	carpel
AT1G11150	0.453550277484	aerial
AT1G11160	0.670103487235	root
AT1G11170	0.714948402618	receptacle
AT1G11180	0.40949927796	dark-grown seedling
AT1G11190	0.755369736816	receptacle
AT1G11200	0.31643571711	carpel
AT1G11210	0.422048792058	receptacle
AT1G11220	0.620484749195	carpel
AT1G11240	0.251346431642	carpel
AT1G11250	0.94969709497	pollen
AT1G11260	0.337811851486	dark-grown seedling
AT1G11265	1.0	root apical meristem
AT1G11270	0.362854423004	carpel
AT1G11280	0.342481041849	carpel
AT1G11290	0.606787502805	shoot apical meristem
AT1G11300	0.689947425247	dark-grown seedling
AT1G11310	0.25131484689	receptacle
AT1G11320	0.540163196302	carpel
AT1G11330	0.427520055078	aerial
AT1G11340	0.743431766479	leaf
AT1G11350	0.497568948842	aerial
AT1G11360	0.278492632411	dark-grown seedling
AT1G11362	0.909032943846	carpel
AT1G11370	0.971549132252	carpel
AT1G11380	0.242233117759	root
AT1G11390	0.17938341743	root
AT1G11400	0.222057661223	dark-grown seedling
AT1G11410	0.54961747066	stage 12 inflorescence
AT1G11420	0.614684588536	root
AT1G11430	0.311511583507	shoot apical meristem
AT1G11440	0.289683498568	leaf
AT1G11450	0.747062392428	root
AT1G11460	0.981821747481	root
AT1G11475	0.308425473295	carpel
AT1G11480	0.160319940282	dark-grown seedling
AT1G11490	1.0	root
AT1G11500	0.768026181565	receptacle
AT1G11510	0.977847259295	pollen
AT1G11530	0.387899722643	dark-grown seedling
AT1G11540	0.802286565713	root
AT1G11545	0.348516308242	dark-grown seedling
AT1G11550	1.0	dark-grown seedling
AT1G11560	1.0	stage 12 inflorescence
AT1G11570	0.653063288372	receptacle
AT1G11572	0.930174132318	pollen
AT1G11580	0.489091109002	root
AT1G11593	0.994024830143	receptacle
AT1G11600	0.654185477339	carpel
AT1G11610	0.971531192392	pollen
AT1G11630	0.389311465833	carpel
AT1G11640	0.947655207866	light-grown seedling
AT1G11650	0.115173061885	dark-grown seedling
AT1G11655	0.905150417074	root
AT1G11660	0.180369297964	root
AT1G11670	0.527252257431	root
AT1G11680	0.20979731921	root
AT1G11684	1.0	root apical meristem
AT1G11690	1.0	root apical meristem
AT1G11700	0.444753777438	aerial
AT1G11710	0.668839729603	carpel
AT1G11720	0.319969741427	leaf
AT1G11730	0.701075027028	carpel
AT1G11740	0.80913943554	dark-grown seedling
AT1G11750	0.272631557897	shoot apical meristem
AT1G11755	0.337042690985	carpel
AT1G11760	0.36187386514	carpel
AT1G11765	0.900098936632	pollen
AT1G11770	0.926219954079	pollen
AT1G11780	0.369262471385	pollen
AT1G11785	0.93415136132	aerial
AT1G11790	0.261768150342	shoot apical meristem
AT1G11800	0.418764423315	carpel
AT1G11803	1.0	light-grown seedling
AT1G11820	0.314536305556	carpel
AT1G11840	0.267480681965	root
AT1G11850	0.575292897657	stage 12 inflorescence
AT1G11860	0.208942564953	shoot apical meristem
AT1G11870	0.305094328811	shoot apical meristem
AT1G11880	0.416265117092	carpel
AT1G11890	0.127854855219	receptacle
AT1G11900	0.421921887594	carpel
AT1G11905	0.224340301367	carpel
AT1G11910	0.131027660912	receptacle
AT1G11915	0.840199438152	root
AT1G11920	0.994266415345	root apical meristem
AT1G11925	0.964661451538	receptacle
AT1G11930	0.154175046876	stage 12 inflorescence
AT1G11940	0.397122955137	carpel
AT1G11950	0.508686202717	carpel
AT1G11960	0.405964676405	carpel
AT1G11970	1.0	light-grown seedling
AT1G11980	0.99343597928	stage 12 inflorescence
AT1G11990	0.935398991049	pollen
AT1G12000	0.284827254756	root
AT1G12010	0.744587549284	root
AT1G12013	0.53438903691	stage 12 inflorescence
AT1G12015	0.881438317738	stage 12 inflorescence
AT1G12020	0.27937515045	shoot apical meristem
AT1G12030	0.871076218605	root apical meristem
AT1G12040	0.890046347159	root apical meristem
AT1G12050	0.2611535453	receptacle
AT1G12060	0.24534953568	aerial
AT1G12064	0.863270284947	root apical meristem
AT1G12070	0.878700992714	pollen
AT1G12080	0.428449335398	stage 12 inflorescence
AT1G12090	0.258939556295	shoot apical meristem
AT1G12100	0.734444082775	shoot apical meristem
AT1G12110	0.485869193307	root
AT1G12120	0.156437912371	carpel
AT1G12130	0.915821501827	receptacle
AT1G12140	0.316783107362	root
AT1G12150	0.818798071358	pollen
AT1G12160	0.777513443133	root
AT1G12180	0.86258353616	receptacle
AT1G12200	0.541781964972	root
AT1G12210	0.488433109443	carpel
AT1G12220	0.580192721993	dark-grown seedling
AT1G12230	0.214498059239	dark-grown seedling
AT1G12240	0.231735550888	stage 12 inflorescence
AT1G12244	0.411154376147	shoot apical meristem
AT1G12250	0.325557319856	leaf
AT1G12260	0.649719684879	pollen
AT1G12270	0.261590819087	carpel
AT1G12280	0.43596640784	dark-grown seedling
AT1G12290	0.70760933582	dark-grown seedling
AT1G12300	0.696638985204	carpel
AT1G12310	0.188442778323	root apical meristem
AT1G12320	0.573129180037	receptacle
AT1G12330	0.52944391082	carpel
AT1G12340	0.930082063541	carpel
AT1G12350	0.210177503454	carpel
AT1G12360	0.163729456932	pollen
AT1G12370	0.502305089461	pollen
AT1G12380	0.636642883138	carpel
AT1G12390	0.19433822012	carpel
AT1G12400	0.370390242075	root
AT1G12410	0.23806691307	shoot apical meristem
AT1G12420	0.381947575642	carpel
AT1G12430	0.398546032608	carpel
AT1G12440	0.272493579802	dark-grown seedling
AT1G12450	0.617836601661	pollen
AT1G12460	0.549383896898	carpel
AT1G12470	0.239657318635	root
AT1G12480	0.622166593848	aerial
AT1G12490	1.0	aerial
AT1G12500	0.225991734013	shoot apical meristem
AT1G12510	1.0	light-grown seedling
AT1G12520	0.226770519912	aerial
AT1G12530	0.309869380148	root
AT1G12540	1.0	leaf
AT1G12550	0.426090218338	carpel
AT1G12560	0.865727418511	root apical meristem
AT1G12570	0.735575054545	stage 12 inflorescence
AT1G12580	0.290678345655	dark-grown seedling
AT1G12590	0.995863915151	light-grown seedling
AT1G12600	0.967761825139	stage 12 inflorescence
AT1G12610	0.889609387524	carpel
AT1G12620	0.473716465125	carpel
AT1G12630	0.914368105378	receptacle
AT1G12640	0.346426870534	receptacle
AT1G12650	0.25099905162	carpel
AT1G12660	1.0	receptacle
AT1G12663	1.0	receptacle
AT1G12665	1.0	receptacle
AT1G12669	0.960005994887	dark-grown seedling
AT1G12670	0.934200828098	receptacle
AT1G12672	0.87193891911	receptacle
AT1G12680	0.175041901669	pollen
AT1G12700	0.572206174415	carpel
